Date,Category,Product,Quantity,Price,Total,CustomerID,PaymentMethod
2022-05-04,Fruits,Banana,1000.0,99999.0,99999000.0,,Card
2023-04-21,Dairy,Cheese,10.0,-10.0,-100.0,XXXX,UPI
2021-06-22,Frozen,Frozen Fish,,-10.0,,CUST8355,Card
2021-08-30,Frozen,Frozen Veg,,99999.0,,,Wallet
2023-12-05,Beverages,Pepsi,-5.0,,,CUST9180,INVALID
2023-08-01,Beverages,Water,-5.0,370.82,-1854.1,,Wallet
2021-11-12,Beverages,Juice,,,,,Wallet
2022-03-29,Beverages,Juice,-5.0,-10.0,50.0,,Card
2022-01-12,Frozen,Ice Cream,1000.0,-10.0,-10000.0,CUST6752,
2021-08-21,Beverages,Pepsi,18.0,-10.0,-180.0,XXXX,Wallet
2021-01-19,Fruits,Orange,16.0,107.23,1715.68,,INVALID
2023-12-08,Meat,Lamb,-5.0,-10.0,50.0,,
2023-10-10,Snacks,Chocolate,1000.0,,,CUST4489,INVALID
2023-02-11,Bakery,Donut,,,,CUST7426,INVALID
2022-12-30,Frozen,Frozen Veg,,473.74,,,INVALID
2023-11-25,Meat,Beef,,491.2,,,INVALID
2023-07-10,Fruits,Orange,-5.0,-10.0,50.0,,
2023-02-07,Snacks,Nuts,-5.0,-10.0,50.0,XXXX,UPI
2021-09-11,Frozen,Frozen Pizza,17.0,-10.0,-170.0,CUST5372,INVALID
2023-12-11,Fruits,Grapes,-5.0,99999.0,-499995.0,CUST6638,Wallet
2023-05-12,Bakery,Cake,-5.0,,,CUST1407,Cash
2023-11-05,Meat,Beef,16.0,99999.0,1599984.0,CUST3158,Card
2022-05-20,Frozen,Frozen Fish,,108.77,,XXXX,UPI
2022-10-17,Bakery,Bun,,157.05,,CUST7911,Card
2021-01-05,Frozen,Frozen Fish,-5.0,280.17,-1400.8500000000001,,INVALID
2021-12-11,Frozen,Ice Cream,1000.0,,,XXXX,Cash
2022-03-24,Bakery,Cake,-5.0,378.61,-1893.0500000000002,CUST3253,
2022-09-21,Bakery,Croissant,,,,CUST8306,Cash
2021-04-13,Bakery,Cake,,,,CUST1327,INVALID
2022-12-16,Beverages,Coke,1000.0,443.55,443550.0,CUST9344,Cash
2023-11-14,Beverages,Pepsi,,99999.0,,,Wallet
2023-06-21,Fruits,Mango,,,,XXXX,
2021-12-11,Fruits,Grapes,,99999.0,,XXXX,Cash
2023-05-08,Beverages,Pepsi,-5.0,,,,
2021-09-01,Fruits,Banana,2.0,99999.0,199998.0,,UPI
2022-07-20,Bakery,Cake,-5.0,78.72,-393.6,,Card
2023-10-05,Vegetables,Potato,-5.0,99999.0,-499995.0,,Wallet
2022-04-04,Dairy,Cheese,1000.0,,,XXXX,Wallet
2021-04-13,Beverages,Pepsi,-5.0,260.89,-1304.4499999999998,CUST3600,Wallet
2021-06-15,Snacks,Chocolate,1000.0,99999.0,99999000.0,XXXX,
2023-01-26,Vegetables,Carrot,-5.0,,,CUST4179,Card
2022-07-05,Frozen,Ice Cream,,99999.0,,XXXX,INVALID
2022-10-29,Dairy,Yogurt,1000.0,,,CUST1990,UPI
2023-10-13,Vegetables,Tomato,-5.0,-10.0,50.0,XXXX,Cash
2021-11-11,Frozen,Frozen Meat,,178.23,,,INVALID
2021-02-23,Beverages,Pepsi,1000.0,-10.0,-10000.0,,Wallet
2023-07-22,Snacks,Chips,,80.82,,,Card
2021-05-21,Meat,Lamb,1000.0,-10.0,-10000.0,,INVALID
2022-09-18,Fruits,Grapes,,,,,
2021-06-18,Frozen,Ice Cream,1000.0,-10.0,-10000.0,,
2023-06-25,Bakery,Croissant,,-10.0,,XXXX,INVALID
2021-04-14,Meat,Pork,1000.0,-10.0,-10000.0,XXXX,Card
2021-01-03,Fruits,Orange,,,,,
2021-12-06,Frozen,Frozen Pizza,13.0,-10.0,-130.0,,Card
2022-03-22,Bakery,Bread,-5.0,,,XXXX,UPI
2022-08-05,Snacks,Nuts,7.0,,,XXXX,Card
2021-04-12,Vegetables,Potato,1000.0,-10.0,-10000.0,XXXX,UPI
2022-07-30,Snacks,Nuts,1000.0,371.9,371900.0,,UPI
2021-10-09,Fruits,Mango,-5.0,,,XXXX,Cash
2022-08-20,Fruits,Grapes,1000.0,458.53,458530.0,,
2021-10-23,Dairy,Cream,7.0,-10.0,-70.0,,
2022-05-16,Fruits,Mango,1000.0,-10.0,-10000.0,CUST1684,Card
2021-01-23,Fruits,Banana,-5.0,99999.0,-499995.0,,Card
2023-05-16,Fruits,Grapes,,,,CUST4582,Cash
2023-05-06,Dairy,Yogurt,,99999.0,,,Card
2022-09-20,Frozen,Frozen Pizza,-5.0,-10.0,50.0,XXXX,Wallet
2022-12-16,Frozen,Frozen Pizza,1000.0,177.81,177810.0,CUST3701,INVALID
2022-08-05,Fruits,Banana,10.0,492.41,4924.1,,
2023-01-31,Dairy,Milk,-5.0,,,XXXX,Cash
2022-05-10,Meat,Pork,1000.0,,,CUST3052,INVALID
2023-10-07,Fruits,Grapes,,,,XXXX,Cash
2022-05-21,Beverages,Pepsi,1000.0,,,XXXX,
2022-05-15,Meat,Chicken,10.0,-10.0,-100.0,CUST1151,Card
2021-04-17,Meat,Beef,1000.0,99999.0,99999000.0,,Wallet
2021-04-06,Fruits,Apple,13.0,99999.0,1299987.0,CUST8944,Wallet
2021-04-03,Vegetables,Spinach,18.0,16.1,289.8,,Cash
2021-07-25,Fruits,Grapes,1.0,,,XXXX,Cash
2023-12-10,Meat,Lamb,1000.0,436.99,436990.0,XXXX,Wallet
2023-06-14,Meat,Lamb,1000.0,99999.0,99999000.0,CUST4747,
2022-12-13,Frozen,Frozen Meat,-5.0,99999.0,-499995.0,XXXX,UPI
2021-06-30,Snacks,Chips,,99999.0,,,Cash
2023-04-30,Fruits,Orange,6.0,372.84,2237.04,XXXX,UPI
2022-03-02,Snacks,Candy,3.0,151.0,453.0,CUST9114,Cash
2022-07-05,Dairy,Milk,,31.24,,,INVALID
2021-07-04,Vegetables,Potato,20.0,-10.0,-200.0,XXXX,Card
2023-08-30,Vegetables,Spinach,3.0,-10.0,-30.0,CUST4378,UPI
2021-03-28,Snacks,Chips,1000.0,150.52,150520.0,CUST6337,INVALID
2022-02-08,Fruits,Banana,6.0,-10.0,-60.0,,INVALID
2022-03-23,Meat,Lamb,-5.0,-10.0,50.0,CUST5846,UPI
2021-03-27,Dairy,Cream,,99999.0,,XXXX,Wallet
2022-06-17,Dairy,Butter,,99999.0,,CUST4598,Wallet
2021-11-26,Snacks,Chips,1000.0,-10.0,-10000.0,,Cash
2023-04-14,Frozen,Ice Cream,17.0,,,CUST8651,INVALID
2023-03-26,Snacks,Cookies,1000.0,99999.0,99999000.0,CUST3544,Wallet
2023-10-22,Snacks,Cookies,-5.0,364.69,-1823.45,CUST5902,Wallet
2022-06-05,Frozen,Frozen Pizza,10.0,-10.0,-100.0,CUST2073,Card
2022-06-10,Frozen,Ice Cream,1000.0,379.96,379960.0,,Card
2023-04-03,Beverages,Coke,11.0,,,CUST3076,Card
2023-09-27,Snacks,Chips,1000.0,99999.0,99999000.0,XXXX,Cash
2023-10-13,Vegetables,Spinach,11.0,-10.0,-110.0,CUST7906,INVALID
2021-06-03,Meat,Lamb,1000.0,-10.0,-10000.0,CUST5553,UPI
2023-09-11,Meat,Pork,3.0,-10.0,-30.0,,INVALID
2021-05-18,Frozen,Frozen Meat,1000.0,45.16,45160.0,,
2022-02-17,Vegetables,Potato,,,,,INVALID
2022-09-04,Fruits,Grapes,1000.0,115.06,115060.0,CUST6104,
2021-09-09,Vegetables,Potato,1000.0,416.15,416150.0,CUST5051,INVALID
2022-03-02,Dairy,Cheese,-5.0,99999.0,-499995.0,,Card
2022-06-06,Snacks,Candy,,91.14,,XXXX,Wallet
2023-06-27,Meat,Pork,15.0,117.05,1755.75,CUST2343,Card
2021-10-01,Frozen,Frozen Meat,,183.17,,XXXX,UPI
2021-12-18,Beverages,Juice,1000.0,-10.0,-10000.0,,INVALID
2023-06-08,Snacks,Chips,6.0,,,CUST9281,Card
2021-08-24,Frozen,Frozen Fish,1000.0,99999.0,99999000.0,,Wallet
2022-09-05,Meat,Lamb,5.0,131.79,658.9499999999999,CUST3149,INVALID
2021-12-23,Dairy,Cheese,-5.0,99999.0,-499995.0,CUST8694,Card
2022-09-13,Meat,Chicken,,,,XXXX,
2021-12-04,Vegetables,Tomato,-5.0,,,,Cash
2022-06-14,Vegetables,Carrot,-5.0,-10.0,50.0,CUST3004,INVALID
2021-03-27,Dairy,Milk,6.0,-10.0,-60.0,CUST5843,Card
2022-06-10,Dairy,Cheese,,,,CUST8986,INVALID
2021-06-28,Meat,Pork,,-10.0,,XXXX,
2023-07-05,Vegetables,Onion,16.0,-10.0,-160.0,XXXX,
2022-07-18,Meat,Beef,1000.0,99.23,99230.0,,Card
2022-04-16,Meat,Lamb,,99999.0,,CUST5267,
2022-08-04,Beverages,Pepsi,20.0,99999.0,1999980.0,,Wallet
2023-04-22,Beverages,Coke,-5.0,242.89,-1214.4499999999998,XXXX,Cash
2023-11-11,Bakery,Croissant,-5.0,333.68,-1668.4,,Card
2021-05-21,Vegetables,Onion,1000.0,-10.0,-10000.0,XXXX,INVALID
2023-06-03,Frozen,Frozen Fish,-5.0,,,,Card
2023-09-03,Bakery,Donut,9.0,315.82,2842.38,XXXX,
2023-04-10,Fruits,Banana,,,,XXXX,INVALID
2022-12-16,Fruits,Mango,,432.11,,,Cash
2021-05-07,Bakery,Bread,3.0,371.9,1115.6999999999998,CUST6600,
2023-08-08,Beverages,Pepsi,-5.0,99999.0,-499995.0,XXXX,UPI
2023-10-27,Fruits,Grapes,,99999.0,,XXXX,Cash
2023-06-04,Vegetables,Onion,20.0,-10.0,-200.0,CUST5723,INVALID
2023-05-04,Bakery,Bun,-5.0,81.82,-409.09999999999997,XXXX,Cash
2023-06-09,Meat,Pork,1000.0,-10.0,-10000.0,CUST8017,Card
2022-09-08,Frozen,Frozen Meat,1000.0,99999.0,99999000.0,,Cash
2021-07-11,Bakery,Bun,1000.0,346.33,346330.0,,Wallet
2022-06-22,Fruits,Grapes,13.0,,,XXXX,INVALID
2023-06-24,Fruits,Grapes,,246.12,,,INVALID
2021-09-07,Fruits,Grapes,1000.0,99999.0,99999000.0,XXXX,INVALID
2022-07-05,Snacks,Chocolate,16.0,-10.0,-160.0,,UPI
2023-10-11,Bakery,Donut,-5.0,99999.0,-499995.0,CUST8002,INVALID
2023-07-07,Bakery,Donut,,99999.0,,CUST5219,UPI
2023-09-07,Snacks,Cookies,,230.52,,,Wallet
2022-12-08,Frozen,Frozen Fish,19.0,-10.0,-190.0,CUST7106,INVALID
2023-09-24,Beverages,Coffee,4.0,242.36,969.44,CUST7935,Wallet
2023-02-21,Snacks,Chocolate,1000.0,,,,Wallet
2022-04-10,Vegetables,Potato,5.0,-10.0,-50.0,CUST3287,UPI
2022-12-16,Fruits,Orange,-5.0,371.99,-1859.95,XXXX,Wallet
2022-03-05,Fruits,Grapes,1000.0,167.32,167320.0,CUST1773,UPI
2022-12-24,Meat,Fish,1000.0,91.69,91690.0,XXXX,UPI
2021-05-24,Frozen,Frozen Pizza,,99999.0,,XXXX,
2023-01-31,Snacks,Chips,-5.0,99999.0,-499995.0,,INVALID
2023-04-06,Bakery,Bun,-5.0,76.01,-380.05,CUST6915,Card
2023-04-18,Snacks,Cookies,19.0,123.11,2339.09,XXXX,Wallet
2021-03-24,Meat,Beef,1000.0,-10.0,-10000.0,,Cash
2021-02-10,Vegetables,Tomato,1000.0,99999.0,99999000.0,,INVALID
2021-09-18,Fruits,Mango,7.0,-10.0,-70.0,XXXX,Cash
2022-11-13,Frozen,Frozen Pizza,1000.0,,,XXXX,Wallet
2023-02-20,Frozen,Frozen Fish,15.0,-10.0,-150.0,CUST5221,Wallet
2022-07-22,Frozen,Frozen Fish,-5.0,,,CUST6778,INVALID
2023-03-30,Vegetables,Potato,-5.0,99999.0,-499995.0,CUST2753,UPI
2023-10-25,Beverages,Coke,,99999.0,,XXXX,UPI
2022-06-19,Beverages,Water,1000.0,339.42,339420.0,,UPI
2022-06-01,Dairy,Cheese,9.0,152.37,1371.33,XXXX,Cash
2022-07-13,Vegetables,Onion,,,,CUST5380,Wallet
2023-11-10,Snacks,Chips,,,,CUST3198,Wallet
2021-03-19,Dairy,Cream,,,,CUST8156,UPI
2022-02-06,Vegetables,Tomato,20.0,99999.0,1999980.0,XXXX,Wallet
2022-10-12,Dairy,Milk,1000.0,-10.0,-10000.0,XXXX,Cash
2023-04-24,Frozen,Frozen Veg,1000.0,-10.0,-10000.0,CUST6699,UPI
2021-09-14,Meat,Beef,,55.36,,CUST4746,Card
2021-09-07,Meat,Fish,,345.42,,CUST1305,
2021-07-30,Bakery,Croissant,-5.0,264.53,-1322.6499999999999,,Card
2021-03-29,Dairy,Yogurt,1000.0,-10.0,-10000.0,XXXX,Card
2023-08-20,Beverages,Coke,,,,CUST7886,UPI
2023-07-02,Beverages,Coffee,,,,XXXX,UPI
2023-01-15,Bakery,Bread,,,,,Cash
2023-07-25,Vegetables,Carrot,-5.0,-10.0,50.0,,Card
2023-05-18,Meat,Chicken,,405.95,,XXXX,UPI
2022-08-04,Frozen,Frozen Pizza,1000.0,,,XXXX,INVALID
2021-01-02,Frozen,Frozen Fish,13.0,,,CUST9025,Wallet
2021-10-19,Fruits,Apple,1000.0,,,CUST9978,Cash
2021-08-14,Frozen,Ice Cream,8.0,-10.0,-80.0,XXXX,INVALID
2023-09-13,Bakery,Cake,1000.0,99999.0,99999000.0,CUST5563,Card
2021-07-21,Fruits,Mango,1000.0,367.34,367340.0,CUST1906,Wallet
2022-07-10,Bakery,Donut,-5.0,-10.0,50.0,CUST6713,
2022-03-17,Beverages,Coffee,-5.0,436.92,-2184.6,XXXX,Cash
2023-04-30,Snacks,Chips,-5.0,325.41,-1627.0500000000002,CUST2710,
2023-01-21,Frozen,Frozen Meat,,99999.0,,CUST9945,
2022-03-30,Frozen,Frozen Fish,18.0,,,XXXX,UPI
2022-06-26,Dairy,Milk,-5.0,99999.0,-499995.0,CUST8241,Card
2021-03-31,Vegetables,Potato,,-10.0,,XXXX,Card
2022-12-23,Dairy,Milk,,99999.0,,CUST1595,UPI
2023-11-25,Fruits,Apple,1000.0,99999.0,99999000.0,XXXX,Wallet
2021-05-13,Bakery,Bread,,439.74,,,Wallet
2021-01-15,Beverages,Juice,11.0,99999.0,1099989.0,XXXX,Wallet
2022-08-17,Fruits,Mango,,-10.0,,CUST7258,Cash
2022-08-07,Snacks,Candy,,99999.0,,XXXX,UPI
2023-06-22,Vegetables,Potato,18.0,20.02,360.36,,UPI
2022-04-26,Beverages,Coke,-5.0,99999.0,-499995.0,CUST8342,
2023-07-06,Frozen,Frozen Meat,1000.0,202.48,202480.0,,Card
2022-04-13,Meat,Lamb,,-10.0,,CUST2010,UPI
2021-07-23,Dairy,Milk,19.0,121.21,2302.99,,UPI
2022-10-20,Meat,Beef,,99999.0,,,Card
2022-11-08,Snacks,Chocolate,,,,,Wallet
2021-05-10,Bakery,Croissant,-5.0,23.47,-117.35,,UPI
2023-06-06,Dairy,Milk,-5.0,-10.0,50.0,,UPI
2021-12-06,Meat,Pork,1000.0,99999.0,99999000.0,CUST1171,
2022-11-24,Beverages,Coke,,-10.0,,CUST3334,Card
2023-09-12,Frozen,Ice Cream,,99999.0,,XXXX,Wallet
2022-02-27,Vegetables,Onion,-5.0,92.19,-460.95,XXXX,
2023-01-10,Meat,Beef,-5.0,99999.0,-499995.0,XXXX,
2022-04-12,Meat,Lamb,19.0,-10.0,-190.0,,INVALID
2023-09-19,Snacks,Chocolate,19.0,,,CUST3781,UPI
2023-04-29,Bakery,Donut,5.0,,,CUST6755,Cash
2023-10-26,Dairy,Milk,12.0,-10.0,-120.0,CUST5463,Wallet
2021-03-28,Bakery,Cake,14.0,99999.0,1399986.0,XXXX,Wallet
2023-01-03,Dairy,Butter,6.0,,,,UPI
2023-03-20,Snacks,Cookies,-5.0,,,,Wallet
2022-01-24,Snacks,Chips,-5.0,-10.0,50.0,,Card
2023-07-16,Snacks,Nuts,1000.0,195.71,195710.0,,INVALID
2021-12-03,Frozen,Frozen Veg,,99999.0,,,UPI
2023-02-12,Frozen,Frozen Fish,-5.0,,,CUST5230,UPI
2022-02-19,Beverages,Water,17.0,238.34,4051.78,,
2022-12-10,Fruits,Mango,1000.0,,,XXXX,
2023-09-23,Frozen,Frozen Meat,-5.0,434.36,-2171.8,XXXX,UPI
2021-09-17,Snacks,Candy,1000.0,,,CUST5073,
2021-06-03,Frozen,Frozen Meat,9.0,,,CUST3778,
2021-10-12,Dairy,Yogurt,1000.0,99999.0,99999000.0,XXXX,Cash
2023-11-20,Beverages,Coke,11.0,,,XXXX,UPI
2021-07-19,Fruits,Mango,1000.0,99999.0,99999000.0,CUST7238,Cash
2022-09-21,Fruits,Grapes,1000.0,109.51,109510.0,CUST7378,Cash
2022-03-16,Bakery,Bread,,,,CUST3552,Cash
2022-10-07,Beverages,Coffee,-5.0,,,XXXX,
2022-03-04,Fruits,Mango,15.0,271.34,4070.0999999999995,XXXX,Cash
2022-01-06,Vegetables,Potato,9.0,99999.0,899991.0,CUST7731,INVALID
2023-03-22,Snacks,Chips,3.0,,,,Wallet
2023-06-20,Dairy,Cream,4.0,336.35,1345.4,,Wallet
2023-11-27,Beverages,Juice,,99999.0,,,Card
2023-07-06,Bakery,Croissant,6.0,-10.0,-60.0,CUST9172,INVALID
2021-06-14,Beverages,Coke,-5.0,,,XXXX,Cash
2022-06-15,Dairy,Cream,3.0,-10.0,-30.0,,Card
2022-08-06,Vegetables,Potato,19.0,99999.0,1899981.0,CUST1021,
2023-05-02,Meat,Lamb,,99999.0,,,
2021-11-30,Beverages,Juice,,225.24,,XXXX,
2022-07-16,Vegetables,Potato,19.0,-10.0,-190.0,,
2021-09-26,Meat,Lamb,,,,XXXX,INVALID
2022-08-07,Meat,Fish,-5.0,99999.0,-499995.0,CUST9715,
2021-11-08,Frozen,Frozen Fish,11.0,-10.0,-110.0,XXXX,Cash
2021-11-13,Snacks,Candy,1000.0,276.67,276670.0,XXXX,Card
2022-05-09,Beverages,Coke,16.0,,,,Cash
2022-03-11,Snacks,Chips,-5.0,,,,Card
2023-10-30,Vegetables,Spinach,17.0,-10.0,-170.0,XXXX,
2021-03-22,Frozen,Frozen Pizza,1000.0,443.39,443390.0,,UPI
2023-07-21,Bakery,Bun,-5.0,210.77,-1053.8500000000001,,Card
2022-01-08,Vegetables,Tomato,1000.0,286.48,286480.0,,Cash
2021-07-03,Vegetables,Carrot,17.0,-10.0,-170.0,CUST9190,UPI
2021-03-31,Dairy,Milk,1000.0,,,XXXX,Card
2021-01-14,Bakery,Cake,-5.0,108.23,-541.15,CUST7739,
2021-11-19,Beverages,Pepsi,-5.0,466.65,-2333.25,CUST9024,Wallet
2022-07-14,Vegetables,Potato,-5.0,294.67,-1473.3500000000001,XXXX,Wallet
2022-04-14,Snacks,Chocolate,1000.0,99999.0,99999000.0,CUST2999,
2022-01-02,Bakery,Cake,,,,CUST1232,Card
2023-04-13,Fruits,Orange,19.0,,,XXXX,INVALID
2022-08-10,Beverages,Pepsi,11.0,99999.0,1099989.0,CUST6187,INVALID
2021-10-26,Vegetables,Tomato,,99999.0,,XXXX,Cash
2022-06-10,Frozen,Frozen Pizza,-5.0,99999.0,-499995.0,XXXX,INVALID
2022-03-12,Dairy,Cream,,99999.0,,CUST4683,Card
2021-07-14,Beverages,Coffee,-5.0,,,CUST9774,Card
2021-12-16,Dairy,Butter,-5.0,232.36,-1161.8000000000002,,Card
2021-06-15,Meat,Beef,-5.0,486.43,-2432.15,XXXX,Cash
2021-03-10,Meat,Pork,-5.0,,,XXXX,Cash
2022-01-22,Vegetables,Tomato,-5.0,,,CUST4473,Wallet
2023-01-31,Meat,Pork,1000.0,99999.0,99999000.0,XXXX,Wallet
2021-11-11,Dairy,Cheese,1000.0,,,,UPI
2023-02-25,Dairy,Cream,13.0,,,,Wallet
2022-07-20,Meat,Pork,-5.0,443.79,-2218.9500000000003,,Wallet
2021-05-08,Snacks,Nuts,16.0,105.34,1685.44,CUST9980,INVALID
2023-11-01,Dairy,Cheese,,99999.0,,CUST9435,UPI
2022-07-03,Vegetables,Potato,,424.45,,CUST5502,Card
2021-04-03,Beverages,Juice,-5.0,99999.0,-499995.0,CUST7272,Wallet
2022-04-19,Meat,Lamb,-5.0,-10.0,50.0,XXXX,Wallet
2022-06-07,Meat,Chicken,-5.0,99999.0,-499995.0,CUST2809,INVALID
2023-06-23,Dairy,Cheese,19.0,404.09,7677.709999999999,CUST1176,INVALID
2021-09-23,Meat,Pork,18.0,-10.0,-180.0,XXXX,Cash
2023-06-07,Meat,Fish,5.0,-10.0,-50.0,,
2023-10-10,Bakery,Bread,19.0,417.33,7929.2699999999995,,INVALID
2023-06-15,Vegetables,Onion,,99999.0,,XXXX,Wallet
2021-07-14,Bakery,Bun,,,,CUST3506,
2022-01-03,Beverages,Coffee,-5.0,266.71,-1333.55,XXXX,UPI
2022-06-21,Frozen,Ice Cream,,99999.0,,,
2021-01-20,Frozen,Frozen Veg,-5.0,,,XXXX,Wallet
2022-08-17,Snacks,Candy,11.0,316.72,3483.92,XXXX,Card
2021-12-03,Frozen,Frozen Meat,-5.0,-10.0,50.0,CUST4611,Wallet
2022-02-11,Vegetables,Spinach,-5.0,99999.0,-499995.0,,Card
2023-10-01,Vegetables,Onion,1000.0,,,CUST7555,Card
2021-07-17,Vegetables,Tomato,,-10.0,,CUST2607,Cash
2023-05-04,Bakery,Bread,,99999.0,,XXXX,Card
2022-08-03,Frozen,Frozen Fish,19.0,-10.0,-190.0,XXXX,INVALID
2022-04-26,Frozen,Frozen Fish,-5.0,,,XXXX,Wallet
2021-06-01,Meat,Fish,19.0,,,XXXX,Card
2021-09-24,Meat,Fish,20.0,254.51,5090.2,,
2022-03-20,Bakery,Bun,1000.0,-10.0,-10000.0,CUST6627,
2021-12-09,Bakery,Cake,8.0,-10.0,-80.0,CUST2413,Cash
2022-11-19,Beverages,Pepsi,-5.0,,,XXXX,UPI
2021-10-03,Vegetables,Onion,1000.0,99999.0,99999000.0,XXXX,Wallet
2021-05-06,Snacks,Candy,1000.0,-10.0,-10000.0,,Cash
2022-09-22,Frozen,Ice Cream,,,,,Wallet
2021-02-07,Bakery,Croissant,,446.8,,,Card
2023-01-18,Bakery,Cake,,,,CUST4544,
2021-09-02,Dairy,Cheese,18.0,,,,Cash
2022-10-26,Dairy,Cheese,13.0,195.23,2537.99,CUST1473,Card
2023-05-13,Dairy,Cheese,-5.0,-10.0,50.0,XXXX,INVALID
2023-07-31,Snacks,Chocolate,,99999.0,,,
2022-01-15,Fruits,Banana,1000.0,99999.0,99999000.0,,INVALID
2023-09-29,Fruits,Banana,4.0,,,CUST1494,INVALID
2023-09-07,Snacks,Cookies,1.0,251.48,251.48,,INVALID
2021-09-13,Dairy,Milk,-5.0,-10.0,50.0,,UPI
2021-05-22,Meat,Lamb,-5.0,,,XXXX,Wallet
2022-10-16,Bakery,Donut,3.0,,,XXXX,UPI
2023-09-13,Beverages,Coke,6.0,389.49,2336.94,,Card
2023-06-25,Beverages,Coke,5.0,92.99,464.95,CUST5079,UPI
2023-02-06,Frozen,Frozen Fish,7.0,-10.0,-70.0,XXXX,Cash
2021-02-25,Snacks,Cookies,,339.31,,CUST2274,Cash
2021-03-19,Vegetables,Potato,-5.0,,,,UPI
2022-07-07,Fruits,Mango,18.0,347.31,6251.58,XXXX,UPI
2021-08-25,Meat,Pork,1000.0,99999.0,99999000.0,XXXX,Card
2021-05-27,Meat,Chicken,-5.0,-10.0,50.0,XXXX,INVALID
2021-09-09,Meat,Fish,-5.0,,,,Card
2023-12-23,Dairy,Yogurt,,,,CUST4551,
2022-06-04,Beverages,Juice,1000.0,99999.0,99999000.0,,Wallet
2022-08-16,Bakery,Cake,1000.0,99999.0,99999000.0,XXXX,Cash
2021-02-18,Fruits,Grapes,,,,XXXX,UPI
2023-06-23,Beverages,Pepsi,-5.0,145.74,-728.7,XXXX,Wallet
2023-03-18,Meat,Fish,,,,XXXX,UPI
2022-11-11,Vegetables,Spinach,,-10.0,,CUST4453,Wallet
2022-04-29,Meat,Lamb,,472.43,,XXXX,Cash
2023-08-21,Dairy,Butter,,,,XXXX,Card
2023-02-12,Snacks,Chocolate,1000.0,99999.0,99999000.0,CUST8763,Card
2023-06-14,Bakery,Bun,-5.0,,,,INVALID
2023-12-09,Beverages,Pepsi,,421.89,,XXXX,UPI
2021-07-19,Bakery,Croissant,1000.0,99999.0,99999000.0,XXXX,UPI
2023-09-01,Fruits,Orange,,,,CUST2298,UPI
2021-02-07,Frozen,Frozen Veg,-5.0,99999.0,-499995.0,,UPI
2022-07-19,Meat,Pork,9.0,99999.0,899991.0,CUST5904,Card
2022-02-02,Vegetables,Potato,15.0,35.97,539.55,CUST7704,UPI
2021-05-15,Dairy,Milk,18.0,99999.0,1799982.0,,Card
2021-11-10,Beverages,Water,13.0,,,CUST6162,
2021-05-12,Meat,Beef,,99999.0,,CUST5761,UPI
2021-12-30,Vegetables,Potato,2.0,99999.0,199998.0,XXXX,
2022-05-31,Dairy,Cream,-5.0,99999.0,-499995.0,CUST5319,Card
2021-09-16,Fruits,Grapes,11.0,,,XXXX,UPI
2021-10-21,Frozen,Frozen Veg,-5.0,232.01,-1160.05,,UPI
2023-03-21,Dairy,Yogurt,1000.0,-10.0,-10000.0,,UPI
2022-01-22,Fruits,Apple,20.0,99999.0,1999980.0,CUST3318,Wallet
2023-09-26,Snacks,Nuts,1000.0,99999.0,99999000.0,,UPI
2021-06-01,Snacks,Chocolate,,,,XXXX,Card
2023-03-16,Fruits,Grapes,1000.0,,,,INVALID
2022-09-06,Fruits,Grapes,,99999.0,,CUST4076,
2023-02-14,Meat,Beef,1000.0,,,,Card
2021-01-10,Dairy,Milk,2.0,395.47,790.94,,Wallet
2022-05-10,Snacks,Cookies,,16.55,,,
2023-09-11,Meat,Lamb,1000.0,43.15,43150.0,CUST6022,INVALID
2023-04-06,Fruits,Apple,,99999.0,,CUST8124,Cash
2022-07-08,Dairy,Cream,1000.0,-10.0,-10000.0,XXXX,Wallet
2022-02-03,Snacks,Chocolate,-5.0,,,XXXX,INVALID
2022-08-01,Fruits,Banana,20.0,99999.0,1999980.0,CUST9542,UPI
2023-09-21,Fruits,Grapes,-5.0,-10.0,50.0,CUST4526,Cash
2022-10-05,Frozen,Frozen Veg,,99999.0,,CUST5050,Cash
2022-09-07,Dairy,Yogurt,-5.0,262.86,-1314.3000000000002,XXXX,Card
2021-03-07,Vegetables,Carrot,17.0,-10.0,-170.0,CUST6748,UPI
2022-05-05,Bakery,Croissant,13.0,201.17,2615.21,,Wallet
2021-04-16,Snacks,Chocolate,1000.0,,,XXXX,UPI
2023-08-17,Fruits,Grapes,1000.0,-10.0,-10000.0,XXXX,UPI
2022-01-20,Beverages,Coke,,,,,INVALID
2022-02-11,Vegetables,Potato,,184.94,,,UPI
2021-09-05,Meat,Fish,17.0,450.22,7653.740000000001,,Wallet
2023-07-18,Fruits,Banana,1000.0,-10.0,-10000.0,CUST3221,Card
2021-03-15,Meat,Lamb,1000.0,,,,INVALID
2022-11-28,Vegetables,Spinach,,99999.0,,XXXX,UPI
2023-04-24,Snacks,Chips,8.0,255.65,2045.2,,Cash
2022-10-24,Dairy,Butter,,99999.0,,CUST3711,Card
2023-10-10,Dairy,Cheese,-5.0,104.83,-524.15,CUST9379,INVALID
2023-01-12,Bakery,Cake,,224.53,,CUST1086,Card
2021-08-06,Bakery,Cake,15.0,99999.0,1499985.0,XXXX,Wallet
2023-06-06,Meat,Pork,,,,CUST8991,Wallet
2023-08-04,Meat,Lamb,,-10.0,,CUST3292,Cash
