date,category,product,quantity,price,total,customerid,paymentmethod
2021-07-10,Bakery,Cake,14.0,242.135,50.0,CUST8773,UPI
2023-05-01,Vegetables,Carrot,2.0,242.135,50.0,XXXX,Cash
2021-03-27,Bakery,Croissant,14.0,337.73,4728.22,CUST8750,Wallet
2021-08-14,Snacks,Candy,1000.0,242.135,50.0,XXXX,UPI
2023-09-19,Bakery,Bun,11.0,-10.0,50.0,CUST9602,UPI
2022-11-05,Meat,Lamb,-5.0,242.135,50.0,XXXX,Wallet
2023-12-22,Vegetables,Carrot,-5.0,242.135,50.0,CUST5417,Card
2023-02-27,Dairy,Cheese,11.0,-10.0,50.0,XXXX,Cash
2021-05-23,Bakery,Donut,-5.0,99999.0,-499995.0,XXXX,Cash
2023-08-31,Dairy,Cheese,11.0,242.135,50.0,CUST9409,Card
2022-01-11,Meat,Fish,-5.0,466.39,-2331.95,XXXX,Cash
2021-07-06,Snacks,Candy,1000.0,104.71,104710.0,XXXX,Card
2021-09-09,Dairy,Cheese,11.0,144.96,50.0,XXXX,INVALID
2022-01-24,Snacks,Cookies,1000.0,-10.0,-10000.0,XXXX,Card
2022-08-26,Vegetables,Onion,1000.0,-10.0,-10000.0,XXXX,INVALID
2023-06-11,Fruits,Apple,4.0,99999.0,399996.0,CUST7133,INVALID
2022-01-03,Meat,Lamb,-5.0,99999.0,-499995.0,XXXX,Card
2022-05-10,Dairy,Cheese,-5.0,153.01,-765.05,XXXX,Wallet
2022-12-26,Fruits,Banana,16.0,99999.0,1599984.0,XXXX,Card
2023-06-05,Meat,Fish,16.0,-10.0,-160.0,CUST7055,Card
2021-04-10,Beverages,Coke,-5.0,-10.0,50.0,CUST4938,Cash
2021-01-28,Fruits,Grapes,1000.0,242.135,50.0,CUST2956,Card
2021-01-23,Dairy,Cheese,2.0,242.135,50.0,XXXX,Card
2021-07-30,Vegetables,Potato,1000.0,-10.0,-10000.0,CUST1001,Card
2022-11-13,Fruits,Grapes,11.0,-10.0,50.0,CUST3164,Wallet
2021-01-11,Meat,Beef,6.0,242.135,50.0,CUST5554,Wallet
2021-01-23,Beverages,Pepsi,1000.0,-10.0,-10000.0,CUST2070,Card
2021-06-03,Meat,Chicken,11.0,242.135,50.0,XXXX,UPI
2023-11-01,Snacks,Chips,1000.0,242.135,50.0,XXXX,INVALID
2023-05-02,Frozen,Frozen Pizza,1000.0,52.99,52990.0,CUST6550,Cash
2022-02-12,Vegetables,Tomato,-5.0,-10.0,50.0,XXXX,Card
2022-04-06,Vegetables,Spinach,1000.0,-10.0,-10000.0,XXXX,Card
2022-10-31,Dairy,Milk,-5.0,-10.0,50.0,XXXX,INVALID
2021-08-10,Beverages,Coffee,9.0,242.135,50.0,XXXX,INVALID
2021-01-21,Dairy,Yogurt,12.0,167.43,2009.16,XXXX,Card
2021-03-05,Dairy,Cream,-5.0,242.135,50.0,CUST7607,Wallet
2023-08-12,Vegetables,Spinach,1000.0,-10.0,-10000.0,CUST3934,Card
2022-12-23,Frozen,Frozen Pizza,1000.0,242.135,50.0,CUST1339,Card
2021-06-22,Dairy,Cheese,11.0,99999.0,50.0,XXXX,Cash
2022-09-19,Fruits,Grapes,13.0,99999.0,1299987.0,CUST4628,UPI
2022-12-25,Bakery,Bun,9.0,242.135,50.0,CUST9933,INVALID
2021-05-11,Snacks,Chips,-5.0,99999.0,-499995.0,XXXX,Cash
2023-03-05,Fruits,Mango,-5.0,406.92,-2034.6,CUST3474,Card
2021-06-22,Beverages,Water,1000.0,58.54,58540.0,XXXX,Wallet
2022-03-07,Dairy,Butter,-5.0,360.48,-1802.4,XXXX,Cash
2023-05-23,Frozen,Frozen Veg,1000.0,242.135,50.0,CUST5529,Card
2021-09-05,Fruits,Apple,11.0,-10.0,50.0,CUST2633,Card
2021-06-15,Snacks,Chips,13.0,99999.0,1299987.0,XXXX,Card
2023-07-07,Vegetables,Carrot,11.0,-10.0,50.0,XXXX,Wallet
2022-02-19,Fruits,Banana,1000.0,242.135,50.0,XXXX,Card
2021-04-21,Snacks,Cookies,-5.0,-10.0,50.0,XXXX,Cash
2023-04-26,Dairy,Cream,1000.0,14.66,14660.0,XXXX,Cash
2022-01-17,Bakery,Donut,-5.0,-10.0,50.0,XXXX,Wallet
2022-11-15,Fruits,Mango,1000.0,99999.0,99999000.0,CUST1540,INVALID
2021-07-15,Bakery,Cake,11.0,242.135,50.0,CUST4479,Card
2023-06-01,Bakery,Cake,-5.0,167.57,-837.8499999999999,XXXX,UPI
2021-09-12,Fruits,Grapes,11.0,242.135,50.0,CUST7693,Cash
2023-04-07,Bakery,Croissant,11.0,-10.0,50.0,XXXX,UPI
2022-12-13,Beverages,Juice,11.0,-10.0,50.0,CUST4633,Cash
2022-02-19,Meat,Chicken,11.0,242.135,50.0,XXXX,UPI
2022-03-31,Bakery,Croissant,11.0,99999.0,50.0,XXXX,Card
2021-07-25,Meat,Chicken,1000.0,-10.0,-10000.0,CUST8305,Wallet
2021-11-17,Meat,Chicken,11.0,150.25,50.0,CUST3883,UPI
2022-08-01,Vegetables,Spinach,1000.0,242.135,50.0,XXXX,UPI
2021-08-05,Vegetables,Potato,1000.0,425.96,425960.0,CUST1028,Card
2021-10-13,Dairy,Milk,11.0,242.135,50.0,XXXX,Wallet
2023-11-30,Vegetables,Carrot,11.0,99999.0,50.0,CUST3665,UPI
2021-09-07,Dairy,Yogurt,1000.0,-10.0,-10000.0,XXXX,INVALID
2023-09-15,Snacks,Nuts,-5.0,299.05,-1495.25,XXXX,Cash
2021-03-25,Snacks,Nuts,-5.0,378.31,-1891.55,CUST4174,Card
2021-11-02,Fruits,Mango,18.0,80.95,1457.1,XXXX,Cash
2022-05-04,Fruits,Banana,1000.0,99999.0,99999000.0,XXXX,Card
2023-04-21,Dairy,Cheese,10.0,-10.0,-100.0,XXXX,UPI
2021-06-22,Frozen,Frozen Fish,11.0,-10.0,50.0,CUST8355,Card
2021-08-30,Frozen,Frozen Veg,11.0,99999.0,50.0,XXXX,Wallet
2023-12-05,Beverages,Pepsi,-5.0,242.135,50.0,CUST9180,INVALID
2021-11-12,Beverages,Juice,11.0,242.135,50.0,XXXX,Wallet
2022-03-29,Beverages,Juice,-5.0,-10.0,50.0,XXXX,Card
2022-01-12,Frozen,Ice Cream,1000.0,-10.0,-10000.0,CUST6752,Card
2021-08-21,Beverages,Pepsi,18.0,-10.0,-180.0,XXXX,Wallet
2021-01-19,Fruits,Orange,16.0,107.23,1715.68,XXXX,INVALID
2023-12-08,Meat,Lamb,-5.0,-10.0,50.0,XXXX,Card
2023-10-10,Snacks,Chocolate,1000.0,242.135,50.0,CUST4489,INVALID
2023-02-11,Bakery,Donut,11.0,242.135,50.0,CUST7426,INVALID
2022-12-30,Frozen,Frozen Veg,11.0,473.74,50.0,XXXX,INVALID
2023-11-25,Meat,Beef,11.0,491.2,50.0,XXXX,INVALID
2023-07-10,Fruits,Orange,-5.0,-10.0,50.0,XXXX,Card
2023-02-07,Snacks,Nuts,-5.0,-10.0,50.0,XXXX,UPI
2021-09-11,Frozen,Frozen Pizza,17.0,-10.0,-170.0,CUST5372,INVALID
2023-12-11,Fruits,Grapes,-5.0,99999.0,-499995.0,CUST6638,Wallet
2023-05-12,Bakery,Cake,-5.0,242.135,50.0,CUST1407,Cash
2023-11-05,Meat,Beef,16.0,99999.0,1599984.0,CUST3158,Card
2022-05-20,Frozen,Frozen Fish,11.0,108.77,50.0,XXXX,UPI
2022-10-17,Bakery,Bun,11.0,157.05,50.0,CUST7911,Card
2021-01-05,Frozen,Frozen Fish,-5.0,280.17,-1400.85,XXXX,INVALID
2021-12-11,Frozen,Ice Cream,1000.0,242.135,50.0,XXXX,Cash
2022-03-24,Bakery,Cake,-5.0,378.61,-1893.05,CUST3253,Card
2022-09-21,Bakery,Croissant,11.0,242.135,50.0,CUST8306,Cash
2021-04-13,Bakery,Cake,11.0,242.135,50.0,CUST1327,INVALID
2022-12-16,Beverages,Coke,1000.0,443.55,443550.0,CUST9344,Cash
2023-11-14,Beverages,Pepsi,11.0,99999.0,50.0,XXXX,Wallet
2023-06-21,Fruits,Mango,11.0,242.135,50.0,XXXX,Card
2023-05-08,Beverages,Pepsi,-5.0,242.135,50.0,XXXX,Card
2021-09-01,Fruits,Banana,2.0,99999.0,199998.0,XXXX,UPI
2022-07-20,Bakery,Cake,-5.0,78.72,-393.6,XXXX,Card
2023-10-05,Vegetables,Potato,-5.0,99999.0,-499995.0,XXXX,Wallet
2022-04-04,Dairy,Cheese,1000.0,242.135,50.0,XXXX,Wallet
2021-04-13,Beverages,Pepsi,-5.0,260.89,-1304.4499999999998,CUST3600,Wallet
2021-06-15,Snacks,Chocolate,1000.0,99999.0,99999000.0,XXXX,Card
2023-01-26,Vegetables,Carrot,-5.0,242.135,50.0,CUST4179,Card
2022-07-05,Frozen,Ice Cream,11.0,99999.0,50.0,XXXX,INVALID
2022-10-29,Dairy,Yogurt,1000.0,242.135,50.0,CUST1990,UPI
2023-10-13,Vegetables,Tomato,-5.0,-10.0,50.0,XXXX,Cash
2021-11-11,Frozen,Frozen Meat,11.0,178.23,50.0,XXXX,INVALID
2021-02-23,Beverages,Pepsi,1000.0,-10.0,-10000.0,XXXX,Wallet
2023-07-22,Snacks,Chips,11.0,80.82,50.0,XXXX,Card
2021-05-21,Meat,Lamb,1000.0,-10.0,-10000.0,XXXX,INVALID
2022-09-18,Fruits,Grapes,11.0,242.135,50.0,XXXX,Card
2021-06-18,Frozen,Ice Cream,1000.0,-10.0,-10000.0,XXXX,Card
2023-06-25,Bakery,Croissant,11.0,-10.0,50.0,XXXX,INVALID
2021-04-14,Meat,Pork,1000.0,-10.0,-10000.0,XXXX,Card
2021-01-03,Fruits,Orange,11.0,242.135,50.0,XXXX,Card
2021-12-06,Frozen,Frozen Pizza,13.0,-10.0,-130.0,XXXX,Card
2022-03-22,Bakery,Bread,-5.0,242.135,50.0,XXXX,UPI
2022-08-05,Snacks,Nuts,7.0,242.135,50.0,XXXX,Card
2021-04-12,Vegetables,Potato,1000.0,-10.0,-10000.0,XXXX,UPI
2022-07-30,Snacks,Nuts,1000.0,371.9,371900.0,XXXX,UPI
2021-10-09,Fruits,Mango,-5.0,242.135,50.0,XXXX,Cash
2022-08-20,Fruits,Grapes,1000.0,458.53,458530.0,XXXX,Card
2021-10-23,Dairy,Cream,7.0,-10.0,-70.0,XXXX,Card
2022-05-16,Fruits,Mango,1000.0,-10.0,-10000.0,CUST1684,Card
2021-01-23,Fruits,Banana,-5.0,99999.0,-499995.0,XXXX,Card
2023-05-16,Fruits,Grapes,11.0,242.135,50.0,CUST4582,Cash
2023-05-06,Dairy,Yogurt,11.0,99999.0,50.0,XXXX,Card
2022-09-20,Frozen,Frozen Pizza,-5.0,-10.0,50.0,XXXX,Wallet
2022-12-16,Frozen,Frozen Pizza,1000.0,177.81,177810.0,CUST3701,INVALID
2022-08-05,Fruits,Banana,10.0,492.41,4924.1,XXXX,Card
2023-01-31,Dairy,Milk,-5.0,242.135,50.0,XXXX,Cash
2022-05-10,Meat,Pork,1000.0,242.135,50.0,CUST3052,INVALID
2023-10-07,Fruits,Grapes,11.0,242.135,50.0,XXXX,Cash
2022-05-21,Beverages,Pepsi,1000.0,242.135,50.0,XXXX,Card
2022-05-15,Meat,Chicken,10.0,-10.0,-100.0,CUST1151,Card
2021-04-17,Meat,Beef,1000.0,99999.0,99999000.0,XXXX,Wallet
2021-04-06,Fruits,Apple,13.0,99999.0,1299987.0,CUST8944,Wallet
2021-04-03,Vegetables,Spinach,18.0,16.1,289.8,XXXX,Cash
2021-07-25,Fruits,Grapes,1.0,242.135,50.0,XXXX,Cash
2023-12-10,Meat,Lamb,1000.0,436.99,436990.0,XXXX,Wallet
2023-06-14,Meat,Lamb,1000.0,99999.0,99999000.0,CUST4747,Card
2022-12-13,Frozen,Frozen Meat,-5.0,99999.0,-499995.0,XXXX,UPI
2021-06-30,Snacks,Chips,11.0,99999.0,50.0,XXXX,Cash
2023-04-30,Fruits,Orange,6.0,372.84,2237.04,XXXX,UPI
2022-03-02,Snacks,Candy,3.0,151.0,453.0,CUST9114,Cash
2022-07-05,Dairy,Milk,11.0,31.24,50.0,XXXX,INVALID
2021-07-04,Vegetables,Potato,20.0,-10.0,-200.0,XXXX,Card
2023-08-30,Vegetables,Spinach,3.0,-10.0,-30.0,CUST4378,UPI
2021-03-28,Snacks,Chips,1000.0,150.52,150520.0,CUST6337,INVALID
2022-02-08,Fruits,Banana,6.0,-10.0,-60.0,XXXX,INVALID
2022-03-23,Meat,Lamb,-5.0,-10.0,50.0,CUST5846,UPI
2021-03-27,Dairy,Cream,11.0,99999.0,50.0,XXXX,Wallet
2022-06-17,Dairy,Butter,11.0,99999.0,50.0,CUST4598,Wallet
2021-11-26,Snacks,Chips,1000.0,-10.0,-10000.0,XXXX,Cash
2023-04-14,Frozen,Ice Cream,17.0,242.135,50.0,CUST8651,INVALID
2023-03-26,Snacks,Cookies,1000.0,99999.0,99999000.0,CUST3544,Wallet
2023-10-22,Snacks,Cookies,-5.0,364.69,-1823.45,CUST5902,Wallet
2022-06-05,Frozen,Frozen Pizza,10.0,-10.0,-100.0,CUST2073,Card
2022-06-10,Frozen,Ice Cream,1000.0,379.96,379960.0,XXXX,Card
2023-04-03,Beverages,Coke,11.0,242.135,50.0,CUST3076,Card
2023-09-27,Snacks,Chips,1000.0,99999.0,99999000.0,XXXX,Cash
2023-10-13,Vegetables,Spinach,11.0,-10.0,-110.0,CUST7906,INVALID
2021-06-03,Meat,Lamb,1000.0,-10.0,-10000.0,CUST5553,UPI
2023-09-11,Meat,Pork,3.0,-10.0,-30.0,XXXX,INVALID
2022-02-17,Vegetables,Potato,11.0,242.135,50.0,XXXX,INVALID
2022-09-04,Fruits,Grapes,1000.0,115.06,115060.0,CUST6104,Card
2021-09-09,Vegetables,Potato,1000.0,416.15,416150.0,CUST5051,INVALID
2022-03-02,Dairy,Cheese,-5.0,99999.0,-499995.0,XXXX,Card
2022-06-06,Snacks,Candy,11.0,91.14,50.0,XXXX,Wallet
2023-06-27,Meat,Pork,15.0,117.05,1755.75,CUST2343,Card
2021-10-01,Frozen,Frozen Meat,11.0,183.17,50.0,XXXX,UPI
2021-12-18,Beverages,Juice,1000.0,-10.0,-10000.0,XXXX,INVALID
2023-06-08,Snacks,Chips,6.0,242.135,50.0,CUST9281,Card
2021-08-24,Frozen,Frozen Fish,1000.0,99999.0,99999000.0,XXXX,Wallet
2021-12-23,Dairy,Cheese,-5.0,99999.0,-499995.0,CUST8694,Card
2022-09-13,Meat,Chicken,11.0,242.135,50.0,XXXX,Card
2021-12-04,Vegetables,Tomato,-5.0,242.135,50.0,XXXX,Cash
2022-06-14,Vegetables,Carrot,-5.0,-10.0,50.0,CUST3004,INVALID
2021-03-27,Dairy,Milk,6.0,-10.0,-60.0,CUST5843,Card
2022-06-10,Dairy,Cheese,11.0,242.135,50.0,CUST8986,INVALID
2021-06-28,Meat,Pork,11.0,-10.0,50.0,XXXX,Card
2023-07-05,Vegetables,Onion,16.0,-10.0,-160.0,XXXX,Card
2022-07-18,Meat,Beef,1000.0,99.23,99230.0,XXXX,Card
2022-04-16,Meat,Lamb,11.0,99999.0,50.0,CUST5267,Card
2022-08-04,Beverages,Pepsi,20.0,99999.0,1999980.0,XXXX,Wallet
2023-04-22,Beverages,Coke,-5.0,242.89,-1214.4499999999998,XXXX,Cash
2023-11-11,Bakery,Croissant,-5.0,333.68,-1668.4,XXXX,Card
2021-05-21,Vegetables,Onion,1000.0,-10.0,-10000.0,XXXX,INVALID
2023-09-03,Bakery,Donut,9.0,315.82,2842.38,XXXX,Card
2023-04-10,Fruits,Banana,11.0,242.135,50.0,XXXX,INVALID
2022-12-16,Fruits,Mango,11.0,432.11,50.0,XXXX,Cash
2021-05-07,Bakery,Bread,3.0,371.9,1115.6999999999998,CUST6600,Card
2023-08-08,Beverages,Pepsi,-5.0,99999.0,-499995.0,XXXX,UPI
2023-10-27,Fruits,Grapes,11.0,99999.0,50.0,XXXX,Cash
2023-06-04,Vegetables,Onion,20.0,-10.0,-200.0,CUST5723,INVALID
2023-05-04,Bakery,Bun,-5.0,81.82,-409.1,XXXX,Cash
2023-06-09,Meat,Pork,1000.0,-10.0,-10000.0,CUST8017,Card
2022-09-08,Frozen,Frozen Meat,1000.0,99999.0,99999000.0,XXXX,Cash
2021-07-11,Bakery,Bun,1000.0,346.33,346330.0,XXXX,Wallet
2022-06-22,Fruits,Grapes,13.0,242.135,50.0,XXXX,INVALID
2023-06-24,Fruits,Grapes,11.0,246.12,50.0,XXXX,INVALID
2021-09-07,Fruits,Grapes,1000.0,99999.0,99999000.0,XXXX,INVALID
2022-07-05,Snacks,Chocolate,16.0,-10.0,-160.0,XXXX,UPI
2023-10-11,Bakery,Donut,-5.0,99999.0,-499995.0,CUST8002,INVALID
2023-07-07,Bakery,Donut,11.0,99999.0,50.0,CUST5219,UPI
2023-09-07,Snacks,Cookies,11.0,230.52,50.0,XXXX,Wallet
2022-12-08,Frozen,Frozen Fish,19.0,-10.0,-190.0,CUST7106,INVALID
2023-09-24,Beverages,Coffee,4.0,242.36,969.44,CUST7935,Wallet
2023-02-21,Snacks,Chocolate,1000.0,242.135,50.0,XXXX,Wallet
2022-12-16,Fruits,Orange,-5.0,371.99,-1859.95,XXXX,Wallet
2022-03-05,Fruits,Grapes,1000.0,167.32,167320.0,CUST1773,UPI
2022-12-24,Meat,Fish,1000.0,91.69,91690.0,XXXX,UPI
2021-05-24,Frozen,Frozen Pizza,11.0,99999.0,50.0,XXXX,Card
2023-01-31,Snacks,Chips,-5.0,99999.0,-499995.0,XXXX,INVALID
2023-04-06,Bakery,Bun,-5.0,76.01,-380.05,CUST6915,Card
2023-04-18,Snacks,Cookies,19.0,123.11,2339.09,XXXX,Wallet
2021-03-24,Meat,Beef,1000.0,-10.0,-10000.0,XXXX,Cash
2021-02-10,Vegetables,Tomato,1000.0,99999.0,99999000.0,XXXX,INVALID
2021-09-18,Fruits,Mango,7.0,-10.0,-70.0,XXXX,Cash
2022-11-13,Frozen,Frozen Pizza,1000.0,242.135,50.0,XXXX,Wallet
2023-02-20,Frozen,Frozen Fish,15.0,-10.0,-150.0,CUST5221,Wallet
2022-07-22,Frozen,Frozen Fish,-5.0,242.135,50.0,CUST6778,INVALID
2023-03-30,Vegetables,Potato,-5.0,99999.0,-499995.0,CUST2753,UPI
2023-10-25,Beverages,Coke,11.0,99999.0,50.0,XXXX,UPI
2022-06-19,Beverages,Water,1000.0,339.42,339420.0,XXXX,UPI
2022-06-01,Dairy,Cheese,9.0,152.37,1371.33,XXXX,Cash
2022-07-13,Vegetables,Onion,11.0,242.135,50.0,CUST5380,Wallet
2023-11-10,Snacks,Chips,11.0,242.135,50.0,CUST3198,Wallet
2021-03-19,Dairy,Cream,11.0,242.135,50.0,CUST8156,UPI
2022-02-06,Vegetables,Tomato,20.0,99999.0,1999980.0,XXXX,Wallet
2022-10-12,Dairy,Milk,1000.0,-10.0,-10000.0,XXXX,Cash
2023-04-24,Frozen,Frozen Veg,1000.0,-10.0,-10000.0,CUST6699,UPI
2021-09-14,Meat,Beef,11.0,55.36,50.0,CUST4746,Card
2021-09-07,Meat,Fish,11.0,345.42,50.0,CUST1305,Card
2021-07-30,Bakery,Croissant,-5.0,264.53,-1322.65,XXXX,Card
2021-03-29,Dairy,Yogurt,1000.0,-10.0,-10000.0,XXXX,Card
2023-08-20,Beverages,Coke,11.0,242.135,50.0,CUST7886,UPI
2023-07-02,Beverages,Coffee,11.0,242.135,50.0,XXXX,UPI
2023-01-15,Bakery,Bread,11.0,242.135,50.0,XXXX,Cash
2023-07-25,Vegetables,Carrot,-5.0,-10.0,50.0,XXXX,Card
2023-05-18,Meat,Chicken,11.0,405.95,50.0,XXXX,UPI
2022-08-04,Frozen,Frozen Pizza,1000.0,242.135,50.0,XXXX,INVALID
2021-01-02,Frozen,Frozen Fish,13.0,242.135,50.0,CUST9025,Wallet
2021-10-19,Fruits,Apple,1000.0,242.135,50.0,CUST9978,Cash
2021-08-14,Frozen,Ice Cream,8.0,-10.0,-80.0,XXXX,INVALID
2023-09-13,Bakery,Cake,1000.0,99999.0,99999000.0,CUST5563,Card
2021-07-21,Fruits,Mango,1000.0,367.34,367340.0,CUST1906,Wallet
2022-07-10,Bakery,Donut,-5.0,-10.0,50.0,CUST6713,Card
2022-03-17,Beverages,Coffee,-5.0,436.92,-2184.6,XXXX,Cash
2023-04-30,Snacks,Chips,-5.0,325.41,-1627.0500000000002,CUST2710,Card
2023-01-21,Frozen,Frozen Meat,11.0,99999.0,50.0,CUST9945,Card
2022-03-30,Frozen,Frozen Fish,18.0,242.135,50.0,XXXX,UPI
2022-06-26,Dairy,Milk,-5.0,99999.0,-499995.0,CUST8241,Card
2021-03-31,Vegetables,Potato,11.0,-10.0,50.0,XXXX,Card
2022-12-23,Dairy,Milk,11.0,99999.0,50.0,CUST1595,UPI
2023-11-25,Fruits,Apple,1000.0,99999.0,99999000.0,XXXX,Wallet
2021-05-13,Bakery,Bread,11.0,439.74,50.0,XXXX,Wallet
2021-01-15,Beverages,Juice,11.0,99999.0,1099989.0,XXXX,Wallet
2022-08-17,Fruits,Mango,11.0,-10.0,50.0,CUST7258,Cash
2022-08-07,Snacks,Candy,11.0,99999.0,50.0,XXXX,UPI
2023-06-22,Vegetables,Potato,18.0,20.02,360.36,XXXX,UPI
2022-04-26,Beverages,Coke,-5.0,99999.0,-499995.0,CUST8342,Card
2023-07-06,Frozen,Frozen Meat,1000.0,202.48,202480.0,XXXX,Card
2022-04-13,Meat,Lamb,11.0,-10.0,50.0,CUST2010,UPI
2021-07-23,Dairy,Milk,19.0,121.21,2302.99,XXXX,UPI
2022-10-20,Meat,Beef,11.0,99999.0,50.0,XXXX,Card
2022-11-08,Snacks,Chocolate,11.0,242.135,50.0,XXXX,Wallet
2021-05-10,Bakery,Croissant,-5.0,23.47,-117.35,XXXX,UPI
2023-06-06,Dairy,Milk,-5.0,-10.0,50.0,XXXX,UPI
2021-12-06,Meat,Pork,1000.0,99999.0,99999000.0,CUST1171,Card
2022-11-24,Beverages,Coke,11.0,-10.0,50.0,CUST3334,Card
2023-09-12,Frozen,Ice Cream,11.0,99999.0,50.0,XXXX,Wallet
2022-02-27,Vegetables,Onion,-5.0,92.19,-460.95,XXXX,Card
2023-01-10,Meat,Beef,-5.0,99999.0,-499995.0,XXXX,Card
2022-04-12,Meat,Lamb,19.0,-10.0,-190.0,XXXX,INVALID
2023-09-19,Snacks,Chocolate,19.0,242.135,50.0,CUST3781,UPI
2023-04-29,Bakery,Donut,5.0,242.135,50.0,CUST6755,Cash
2023-10-26,Dairy,Milk,12.0,-10.0,-120.0,CUST5463,Wallet
2021-03-28,Bakery,Cake,14.0,99999.0,1399986.0,XXXX,Wallet
2023-01-03,Dairy,Butter,6.0,242.135,50.0,XXXX,UPI
2023-03-20,Snacks,Cookies,-5.0,242.135,50.0,XXXX,Wallet
2022-01-24,Snacks,Chips,-5.0,-10.0,50.0,XXXX,Card
2023-07-16,Snacks,Nuts,1000.0,195.71,195710.0,XXXX,INVALID
2021-12-03,Frozen,Frozen Veg,11.0,99999.0,50.0,XXXX,UPI
2023-02-12,Frozen,Frozen Fish,-5.0,242.135,50.0,CUST5230,UPI
2022-02-19,Beverages,Water,17.0,238.34,4051.78,XXXX,Card
2022-12-10,Fruits,Mango,1000.0,242.135,50.0,XXXX,Card
2023-09-23,Frozen,Frozen Meat,-5.0,434.36,-2171.8,XXXX,UPI
2021-09-17,Snacks,Candy,1000.0,242.135,50.0,CUST5073,Card
2021-06-03,Frozen,Frozen Meat,9.0,242.135,50.0,CUST3778,Card
2021-10-12,Dairy,Yogurt,1000.0,99999.0,99999000.0,XXXX,Cash
2023-11-20,Beverages,Coke,11.0,242.135,50.0,XXXX,UPI
2021-07-19,Fruits,Mango,1000.0,99999.0,99999000.0,CUST7238,Cash
2022-09-21,Fruits,Grapes,1000.0,109.51,109510.0,CUST7378,Cash
2022-03-16,Bakery,Bread,11.0,242.135,50.0,CUST3552,Cash
2022-10-07,Beverages,Coffee,-5.0,242.135,50.0,XXXX,Card
2022-03-04,Fruits,Mango,15.0,271.34,4070.1,XXXX,Cash
2022-01-06,Vegetables,Potato,9.0,99999.0,899991.0,CUST7731,INVALID
2023-03-22,Snacks,Chips,3.0,242.135,50.0,XXXX,Wallet
2023-06-20,Dairy,Cream,4.0,336.35,1345.4,XXXX,Wallet
2023-11-27,Beverages,Juice,11.0,99999.0,50.0,XXXX,Card
2023-07-06,Bakery,Croissant,6.0,-10.0,-60.0,CUST9172,INVALID
2021-06-14,Beverages,Coke,-5.0,242.135,50.0,XXXX,Cash
2022-06-15,Dairy,Cream,3.0,-10.0,-30.0,XXXX,Card
2022-08-06,Vegetables,Potato,19.0,99999.0,1899981.0,CUST1021,Card
2023-05-02,Meat,Lamb,11.0,99999.0,50.0,XXXX,Card
2021-11-30,Beverages,Juice,11.0,225.24,50.0,XXXX,Card
2022-07-16,Vegetables,Potato,19.0,-10.0,-190.0,XXXX,Card
2021-09-26,Meat,Lamb,11.0,242.135,50.0,XXXX,INVALID
2022-08-07,Meat,Fish,-5.0,99999.0,-499995.0,CUST9715,Card
2021-11-08,Frozen,Frozen Fish,11.0,-10.0,-110.0,XXXX,Cash
2021-11-13,Snacks,Candy,1000.0,276.67,276670.0,XXXX,Card
2022-05-09,Beverages,Coke,16.0,242.135,50.0,XXXX,Cash
2022-03-11,Snacks,Chips,-5.0,242.135,50.0,XXXX,Card
2023-10-30,Vegetables,Spinach,17.0,-10.0,-170.0,XXXX,Card
2021-03-22,Frozen,Frozen Pizza,1000.0,443.39,443390.0,XXXX,UPI
2023-07-21,Bakery,Bun,-5.0,210.77,-1053.85,XXXX,Card
2022-01-08,Vegetables,Tomato,1000.0,286.48,286480.0,XXXX,Cash
2021-07-03,Vegetables,Carrot,17.0,-10.0,-170.0,CUST9190,UPI
2021-03-31,Dairy,Milk,1000.0,242.135,50.0,XXXX,Card
2021-01-14,Bakery,Cake,-5.0,108.23,-541.15,CUST7739,Card
2021-11-19,Beverages,Pepsi,-5.0,466.65,-2333.25,CUST9024,Wallet
2022-07-14,Vegetables,Potato,-5.0,294.67,-1473.35,XXXX,Wallet
2022-04-14,Snacks,Chocolate,1000.0,99999.0,99999000.0,CUST2999,Card
2022-01-02,Bakery,Cake,11.0,242.135,50.0,CUST1232,Card
2023-04-13,Fruits,Orange,19.0,242.135,50.0,XXXX,INVALID
2022-08-10,Beverages,Pepsi,11.0,99999.0,1099989.0,CUST6187,INVALID
2021-10-26,Vegetables,Tomato,11.0,99999.0,50.0,XXXX,Cash
2022-06-10,Frozen,Frozen Pizza,-5.0,99999.0,-499995.0,XXXX,INVALID
2022-03-12,Dairy,Cream,11.0,99999.0,50.0,CUST4683,Card
2021-07-14,Beverages,Coffee,-5.0,242.135,50.0,CUST9774,Card
2021-12-16,Dairy,Butter,-5.0,232.36,-1161.8000000000002,XXXX,Card
2021-06-15,Meat,Beef,-5.0,486.43,-2432.15,XXXX,Cash
2021-03-10,Meat,Pork,-5.0,242.135,50.0,XXXX,Cash
2022-01-22,Vegetables,Tomato,-5.0,242.135,50.0,CUST4473,Wallet
2023-01-31,Meat,Pork,1000.0,99999.0,99999000.0,XXXX,Wallet
2021-11-11,Dairy,Cheese,1000.0,242.135,50.0,XXXX,UPI
2023-02-25,Dairy,Cream,13.0,242.135,50.0,XXXX,Wallet
2022-07-20,Meat,Pork,-5.0,443.79,-2218.9500000000003,XXXX,Wallet
2021-05-08,Snacks,Nuts,16.0,105.34,1685.44,CUST9980,INVALID
2023-11-01,Dairy,Cheese,11.0,99999.0,50.0,CUST9435,UPI
